#2023_04_21__22_02_54
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1682122302.1312873;1.6243880712558556;[4, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[1, 2], [2, 2], [3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.17457490623129054, 0.34915274161294, 0.5237372013811067, 0.7044161160596721, 0.8850882786682335, 1.0657711580340847, 1.2394523120560068, 1.4131255000788072]]};{"straight": [[[0.72317651155255, 0.41670241031292], [0.896180897467324, 0.44003488312473416], [1.0688592575841809, 0.4657193704139107], [1.24132595746488, 0.49285540562422], [1.4196786332004059, 0.521772934541994], [1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021], [1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737]]]};{"straight": [[4.56977085784429, 4.673028669536865, 4.770545972842484, 4.625151673319605, 4.454237379080802, 4.288269402708501, 4.125810904911156, 3.9809068056672414, 3.846140568507788]]};{"straight": [[2.7334720485144954, 2.6375396701331884, -3.912378225434663, -4.294351044700582, -4.015494523465498, -3.7827016370330755, -3.381761925441208, -3.036800713728673, -2.742186367879248]]};{"straight": [[-1.44527262286062, -1.4290713435459987, -1.418069714179248, -1.4122665391286868, -1.4073092851663467, -1.3991062706593236, -1.3876560999178895, -1.372432894724104, -1.3518941559996265]]};{"straight": [[0.107685605070694, 0.07791428306844597, 0.04812484142962267, 0.018457472866385376, 0.03641657019202466, 0.05438699782281011, 0.07236191353285511, 0.1029623788392259, 0.1335631880521043]]};{"straight": 1540};[0.8638405800271093, 0.43567326203975787];"straight";0;[[0.72317651155255, 0.41670241031292], [0.896180897467324, 0.44003488312473416], [1.0688592575841809, 0.4657193704139107], [1.24132595746488, 0.49285540562422]]
1682122302.2040048;1.9684065701171845;[5, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[2, 2], [3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.17458445976816664, 0.35526337444673206, 0.5359355370552934, 0.7166184164211448, 0.8902995704430667, 1.0639727584658671, 1.2376362729280281, 1.464524368067225]]};{"straight": [[[1.0688592575841809, 0.4657193704139107], [1.24132595746488, 0.49285540562422], [1.4196786332004059, 0.521772934541994], [1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021], [1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988]]]};{"straight": [[4.770545972842484, 4.625151673319605, 4.454237379080802, 4.288269402708501, 4.115603509213542, 3.95248461139978, 3.7999334587911724, 3.6562885367983586, 3.4769488183529957]]};{"straight": [[-3.9123782254346637, -4.294351044700582, -4.015494523465498, -4.015494523465495, -3.7887174607690524, -3.4047866731051317, -3.0836886787492923, -2.8191712264408317, -1.7325380453155927]]};{"straight": [[-1.418069714179248, -1.4122665391286868, -1.4073092851663467, -1.3991062706593236, -1.3876560999178895, -1.372432894724104, -1.3518941559996265, -1.3260474956550488, -1.2766926520960862]]};{"straight": [[0.04812484142962267, 0.018457472866385376, 0.03641657019202466, 0.05438699782281011, 0.07236191353285511, 0.1029623788392259, 0.1335631880521043, 0.16398255824143587, 0.2711300209402234]]};{"straight": 1550};[1.2040134276377008, 0.48698462521341346];"straight";0;[[1.0688592575841809, 0.4657193704139107], [1.24132595746488, 0.49285540562422], [1.4196786332004059, 0.521772934541994], [1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021]]
1682122302.256759;2.2094610503985836;[5, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.18067216260856134, 0.3613550419744127, 0.5350361959963347, 0.7087093840191352, 0.8823728984812963, 1.1092609936204931, 1.3363089418625074]]};{"straight": [[[1.4196786332004059, 0.521772934541994], [1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021], [1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]]};{"straight": [[4.454237379080802, 4.288269402708501, 4.115603509213542, 3.95248461139978, 3.7999334587911724, 3.6562885367983586, 3.4769488183529957, 3.3619093783988325]]};{"straight": [[-4.015494523465498, -4.015494523465495, -3.7887174607690524, -3.4047866731051317, -3.0836886787492923, -2.8191712264408317, -1.7325380453155927, 0.0]]};{"straight": [[-1.4073092851663467, -1.3991062706593236, -1.3876560999178895, -1.372432894724104, -1.3518941559996265, -1.3260474956550488, -1.2766926520960862, -1.2028681581091163]]};{"straight": [[0.03641657019202466, 0.05438699782281011, 0.07236191353285511, 0.1029623788392259, 0.1335631880521043, 0.16398255824143587, 0.2711300209402234, 0.3792479170403467]]};{"straight": 1560};[1.4419478401933883, 0.5255341374528762];"straight";0;[[1.4196786332004059, 0.521772934541994], [1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021]]
1682122302.3318186;2.530797953016957;[6, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[3, 2], [4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.18068287936585134, 0.35436403338777334, 0.5280372214105739, 0.701700735872735, 0.9285888310119319, 1.1556367792539461]]};{"straight": [[[1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021], [1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]]};{"straight": [[4.288269402708501, 4.115603509213542, 3.95248461139978, 3.7999334587911724, 3.6562885367983586, 3.4769488183529957, 3.3619093783988325]]};{"straight": [[-4.015494523465495, -3.7887174607690524, -3.4047866731051317, -3.0836886787492923, -2.8191712264408317, -1.7325380453155927, 0.0]]};{"straight": [[-1.3991062706593236, -1.3876560999178895, -1.372432894724104, -1.3518941559996265, -1.3260474956550488, -1.2766926520960862, -1.2028681581091163]]};{"straight": [[0.05438699782281011, 0.07236191353285511, 0.1029623788392259, 0.1335631880521043, 0.16398255824143587, 0.2711300209402234, 0.3792479170403467]]};{"straight": 1570};[1.7585285880776378, 0.5806305411234732];"straight";0;[[1.5978351273884035, 0.5518630372000561], [1.77568023412861, 0.58370104594021], [1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238]]
1682122302.384078;2.7444837904867234;[6, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.1736731880228005, 0.34733670248496157, 0.5742247976241585, 0.8012727458661727]]};{"straight": [[[1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]]};{"straight": [[3.95248461139978, 3.7999334587911724, 3.6562885367983586, 3.4769488183529957, 3.3619093783988325]]};{"straight": [[-3.4047866731051317, -3.0836886787492923, -2.8191712264408317, -1.7325380453155927, 0.0]]};{"straight": [[-1.372432894724104, -1.3518941559996265, -1.3260474956550488, -1.2766926520960862, -1.2028681581091163]]};{"straight": [[0.1029623788392259, 0.1335631880521043, 0.16398255824143587, 0.2711300209402234, 0.3792479170403467]]};{"straight": 1580};[1.9683382467726842, 0.6212265771385176];"straight";0;[[1.9462087027948396, 0.6165516923251487], [2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238]]
1682122302.4556952;3.019061828093253;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.17366351446216108, 0.40055160960135794, 0.6275995578433722]]};{"straight": [[[2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]]};{"straight": [[3.7999334587911724, 3.6562885367983586, 3.4769488183529957, 3.3619093783988325]]};{"straight": [[-3.0836886787492923, -2.8191712264408317, -1.7325380453155927, 0.0]]};{"straight": [[-1.3518941559996265, -1.3260474956550488, -1.2766926520960862, -1.2028681581091163]]};{"straight": [[0.1335631880521043, 0.16398255824143587, 0.2711300209402234, 0.3792479170403467]]};{"straight": 1590};[2.2363903328363657, 0.6807819148774424];"straight";0;[[2.1161182429398275, 0.6524452258595737], [2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]
1682122302.5086243;3.2111217399953165;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[4, 2], [5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.2268880951391969, 0.45393604338121113]]};{"straight": [[[2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]]};{"straight": [[3.6562885367983586, 3.4769488183529957, 3.3619093783988325]]};{"straight": [[-2.8191712264408317, -1.7325380453155927, 0.0]]};{"straight": [[-1.3260474956550488, -1.2766926520960862, -1.2028681581091163]]};{"straight": [[0.16398255824143587, 0.2711300209402234, 0.3792479170403467]]};{"straight": 1600};[2.42206541421753, 0.7297778984629518];"straight";0;[[2.28518408037588, 0.69227795898238], [2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]
1682122302.5826514;3.467053237988818;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[5, 1], [6, 1], [7, 0]]]};{"straight": [[0.0, 0.22704794824201424]]};{"straight": [[[2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]]};{"straight": [[3.4769488183529957, 3.3619093783988325]]};{"straight": [[-1.7325380453155927, 0.0]]};{"straight": [[-1.2766926520960862, -1.2028681581091163]]};{"straight": [[0.2711300209402234, 0.3792479170403467]]};{"straight": 1610};[2.665927208087745, 0.8074911369594194];"straight";0;[[2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]
1682122302.6346545;3.467053237988818;[7, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[5, 1], [6, 1], [7, 0], [8, 0], [9, 0], [10, 0]]]};{"straight": [[0.0, 0.22704794824201424, 0.39836306097743324, 0.5692177019596057, 0.7017901489717597, 0.8345653750765695, 0.982200051662058, 1.1297838219063157]]};{"straight": [[[2.5041640921219392, 0.7522696098339988], [2.71888398563177, 0.8255691401566401], [2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.133154168493542, 1.053804380479817], [3.23366042306777, 1.14057194171277], [3.3379178451843274, 1.2450789712693866], [3.4353737948673504, 1.35592996071523]]]};{"straight": [[2.7752028215931444, 2.5604090240507804, 2.465200580705885, 2.464842646360156, 2.4645648760208205, 2.5140507648039674, 2.610343274765942, 2.7257192364113134]]};{"straight": [[-2.5238200552164396, -1.3964922874813983, -0.00516413188061854, -0.005164131880618502, 0.9277755614643461, 1.6711546891174942, 2.0857759041118102, 0.0]]};{"straight": [[-1.2766926520960862, -1.2028681581091163, -1.1198540017037597, -0.998759655943346, -0.8998381296810009, -0.820602074542593, -0.7502418682422936, -0.6945572207503133]]};{"straight": [[0.2711300209402234, 0.3785643662994032, 0.5938039045306531, 0.8229844043973342, 0.669576536971239, 0.525828425362406, 0.4268386235805329, 0.32792556979327675]]};{"straight": 1620};[2.665927208087745, 0.8074911369594194];"straight";0;[[2.5041640921219392, 0.7522696098339988], [2.7188839856317695, 0.8255691401566401]]
1682122302.7092934;3.6575702644157015;[8, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[5, 1], [6, 1], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0]]]};{"straight": [[0.0, 0.17131511273541897, 0.34216975371759145, 0.4747422007297454, 0.6075174268345551, 0.7551521034200437, 0.9027358736643014, 1.0889254612642267, 1.2751542713888029]]};{"straight": [[[2.71888398563177, 0.8255691401566401], [2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3379027059673603, 1.2450686361493848], [3.43537379486735, 1.35592996071523], [3.550422217411134, 1.5023328557999132], [3.6581458700387994, 1.6542322715560003]]]};{"straight": [[2.5604090240507804, 2.465200580705885, 2.464842646360156, 2.465152727511859, 2.5142734572682217, 2.610627422849171, 2.726105776332602, 2.8954552204900756, 3.069005624519414]]};{"straight": [[-1.3964922874813985, -0.0051641318806185405, 0.005765521712368784, 0.9210793878492896, 1.6723866452969371, 2.0878893451560114, 2.5565560415625375, 2.7792009968170914, 0.0]]};{"straight": [[-1.2028681581091163, -1.1198540017037597, -0.9987596559433459, -0.8998183664205355, -0.8205460789903352, -0.7502539681204224, -0.6945966554296448, -0.6394745903967233, -0.5962054881457188]]};{"straight": [[0.3785643662994032, 0.5938039045306531, 0.8211854175068348, 0.670358721228608, 0.5255402509784846, 0.42643542797888334, 0.32793877092886736, 0.2640460902286344, 0.20083405913840793]]};{"straight": 1630};[2.8424208576878915, 0.878728876494022];"straight";0;[[2.71888398563177, 0.8255691401566401], [2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801]]
1682122302.7617598;3.7881818329147676;[9, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[6, 1], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 1]]]};{"straight": [[0.0, 0.17085464098217248, 0.3034270879943264, 0.4362023140991361, 0.5838369906846247, 0.7314207609288824, 0.9176103485288079, 1.103839158653384, 1.3220398424574007]]};{"straight": [[[2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523], [3.5504246849180996, 1.5023308572500607], [3.6581458700387994, 1.654232271556], [3.7769038681246103, 1.8372801079790624]]]};{"straight": [[2.465200580705885, 2.464842646360156, 2.465152727511859, 2.5142734572682217, 2.6103893168369896, 2.7260151853455006, 2.8953773349807426, 3.068829449573041, 3.28187619574379]]};{"straight": [[-0.0051641318806185405, 0.0057655217123687855, 0.9210793878492896, 1.6681764031500046, 2.090427708468121, 2.5566712227529096, 2.7775086946927434, 3.1003504435352505, 3.1992962276229173]]};{"straight": [[-1.1198540017037597, -0.9987596559433459, -0.8998183664205355, -0.8205460789903352, -0.7502584018351092, -0.6946249107463373, -0.6394740511670799, -0.5961780153043449, -0.5561139497647074]]};{"straight": [[0.5938039045306531, 0.8211854175068348, 0.670358721228608, 0.526206262976926, 0.42614086647358734, 0.3279451241593191, 0.2642622098406575, 0.20086025771492655, 0.16633522217242094]]};{"straight": 1640};[2.958325373308732, 0.9390120479349248];"straight";0;[[2.8761811247528795, 0.8932564168630145], [3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277]]
1682122302.8375185;3.9759575151289925;[9, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[6, 1], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 1]]]};{"straight": [[0.0, 0.13257244701215393, 0.2653476731169637, 0.4129823497024523, 0.56056611994671, 0.7467557075466353, 0.9329845176712115, 1.1511852014752282, 1.369384646513513]]};{"straight": [[[3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523], [3.5504246849180996, 1.5023308572500607], [3.6581458700387994, 1.654232271556], [3.7769038681246103, 1.8372801079790624], [3.8889434263366405, 2.0245223893115596]]]};{"straight": [[2.464842646360156, 2.465152727511859, 2.5142734572682217, 2.6103893168369896, 2.7260151853455006, 2.8953773349807426, 3.068829449573041, 3.28187619574379, 3.4881056014619927]]};{"straight": [[0.005765521712368784, 0.9210793878492892, 1.6681764031500046, 2.090427708468121, 2.556671222752911, 2.7775086946927434, 3.1003504435352505, 3.1992962276229173, 0.0]]};{"straight": [[-0.9987596559433459, -0.8998183664205355, -0.8205460789903352, -0.7502584018351092, -0.6946249107463373, -0.6394740511670799, -0.5961780153043449, -0.5561139497647074, -0.5235703582300948]]};{"straight": [[0.8211854175068348, 0.670358721228608, 0.526206262976926, 0.42614086647358734, 0.3279451241593191, 0.2642622098406575, 0.20086025771492655, 0.16633522217242094, 0.13200051196667445]]};{"straight": 1650};[3.115272485239101, 1.04094959884278];"straight";0;[[3.0255053903091698, 0.9764323680098801], [3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277]]
1682122302.8902347;4.107358404095924;[10, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 1], [13, 2]]]};{"straight": [[0.0, 0.13277522610480977, 0.2804099026902983, 0.42799367293455604, 0.6141832605344815, 0.8004120706590576, 1.0186127544630743, 1.2368121995013592, 1.4760732304632498]]};{"straight": [[[3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523], [3.5504143614818244, 1.5023186558315371], [3.6581458700387994, 1.654232271556], [3.7769030707438014, 1.837277963939716], [3.8889434263366405, 2.02452238931156], [4.005279714288014, 2.2335989877323086]]]};{"straight": [[2.465152727511859, 2.5142734572682217, 2.6103893168369896, 2.7260151853455006, 2.8952804758981556, 3.068792060190252, 3.2818173878385952, 3.488033000506416, 3.712988436133268]]};{"straight": [[0.9210793878492894, 1.6681764031500048, 2.090427708468121, 2.5551650219756126, 2.778398449405967, 3.099991793903133, 3.1990201562086984, 3.385233499423476, 3.158472889848084]]};{"straight": [[-0.8998183664205355, -0.8205460789903352, -0.7502584018351092, -0.6946249107463374, -0.6394765969403587, -0.5961860799006046, -0.5561108989108077, -0.5235754115226146, -0.49192200431240307]]};{"straight": [[0.670358721228608, 0.526206262976926, 0.42614086647358734, 0.32814781136056403, 0.2641738059057713, 0.20090325629616243, 0.16636684651138156, 0.13187372461643604, 0.13272676563047864]]};{"straight": 1660};[3.2160466972078736, 1.1253644014939463];"straight";0;[[3.1331941612089427, 1.053830230730904], [3.23366042306777, 1.14057194171277], [3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523]]
1682122302.9652495;4.299661298814472;[10, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[8, 0], [9, 0], [10, 0], [11, 0], [12, 1], [13, 2]]]};{"straight": [[0.0, 0.14758377024425773, 0.3337733578441831, 0.5200021679687593, 0.738202851772776, 0.9564022968110608, 1.1956633277729514, 1.4349178428835951]]};{"straight": [[[3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523], [3.5504143614818244, 1.5023186558315371], [3.6581458700387994, 1.654232271556], [3.7769030707438014, 1.837277963939716], [3.8889434263366405, 2.02452238931156], [4.005279714288014, 2.2335989877323086], [4.11491273248538, 2.44625366785301]]]};{"straight": [[2.6103893168369896, 2.7260151853455006, 2.8952804758981556, 3.068792060190252, 3.2818173878385957, 3.4880330005064164, 3.7129884361332683, 3.911219877015457]]};{"straight": [[2.090427708468121, 2.5551650219756135, 2.778398449405966, 3.0999917939031416, 3.1990201562086997, 3.385233499423476, 3.158472889848084, 0.0]]};{"straight": [[-0.7502584018351092, -0.6946249107463374, -0.6394765969403586, -0.5961860799006046, -0.5561108989108077, -0.5235754115226146, -0.49192200431240307, -0.4600509663724104]]};{"straight": [[0.42614086647358734, 0.32814781136056465, 0.26417380590577144, 0.2009032562961622, 0.16636684651138142, 0.13187372461643604, 0.13272676563047864, 0.13370464840748364]]};{"straight": 1670};[3.3518324160328152, 1.2609157878300588];"straight";0;[[3.3378839588088263, 1.245051779542783], [3.43537379486735, 1.35592996071523]]
1682122303.015685;4.4364658866198745;[11, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[8, 0], [9, 0], [10, 0], [11, 0], [12, 1], [13, 2], [14, 3]]]};{"straight": [[0.0, 0.18618958759992538, 0.3724183977245016, 0.5906190815285183, 0.8088185265668031, 1.0480795575286936, 1.2873340726393374, 1.4555769668962883, 1.6238224244076895]]};{"straight": [[[3.43537379486735, 1.35592996071523], [3.5504143614818244, 1.5023186558315371], [3.6581458700387994, 1.654232271556], [3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156], [4.005281192079461, 2.2336006476094807], [4.114912732485379, 2.44625366785301], [4.1879121413812594, 2.597835813188295], [4.257487698510479, 2.7510211604590404]]]};{"straight": [[2.7260151853455006, 2.8952804758981556, 3.068792060190252, 3.281768558688506, 3.488013735137461, 3.712963721454981, 3.911179568787446, 4.035741418758988, 4.151272241833652]]};{"straight": [[2.5551650219756135, 2.778398449405966, 3.0992573912474706, 3.19944659681918, 3.385130820971947, 3.158197498928419, 2.941827600381885, 2.810930056366278, 2.684862715093906]]};{"straight": [[-0.6946249107463374, -0.6394765969403586, -0.5961860799006046, -0.5561120428680701, -0.5235796685161431, -0.49192132201826455, -0.4600482953097569, -0.43756741175536673, -0.4151033342772923]]};{"straight": [[0.32814781136056465, 0.26417380590577144, 0.2009812391842029, 0.16633222734780492, 0.13188363038898335, 0.13274851988111566, 0.13369458974327972, 0.13355424142879996, 0.13349277604941984]]};{"straight": 1680};[3.4416599489683706, 1.3639290685363195];"straight";0;[[3.43537379486735, 1.35592996071523], [3.5504143614818244, 1.5023186558315371], [3.6581458700387994, 1.654232271556]]
1682122303.143796;4.8077638011874555;[12, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[9, 0], [10, 0], [11, 0], [12, 1], [13, 2], [14, 3], [15, 4]]]};{"straight": [[0.0, 0.21820068380401667, 0.4364001288423015, 0.6756611598041921, 0.9149156749148358, 1.0831585691717867, 1.251404026683188, 1.419648153380936, 1.5928102719291781]]};{"straight": [[[3.6581458700387994, 1.654232271556], [3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301], [4.187913608246219, 2.5978383682497936], [4.2574885430189555, 2.7510226447802184], [4.32360438304944, 2.90572831662042], [4.388040374429775, 3.06645095250466]]]};{"straight": [[3.068792060190252, 3.281768558688506, 3.488013735137461, 3.712934583059927, 3.911169410734571, 4.035726904079176, 4.151250713520854, 4.258672177275199, 4.361660182648879]]};{"straight": [[3.099257391247471, 3.1994465968191794, 3.384678639608447, 3.158483635480155, 2.9417155750153996, 2.8107470364684697, 2.6848076206947216, 2.563467237666748, 1.9875319030437488]]};{"straight": [[-0.5961860799006046, -0.5561120428680701, -0.5235796685161431, -0.4919221534215177, -0.4600506327189855, -0.4375674889395196, -0.41510199824798977, -0.39264283509543163, -0.37015502884297335]]};{"straight": [[0.2009812391842029, 0.16633222734780492, 0.1319207972844515, 0.13272986103526543, 0.13370261185758928, 0.13356644532629355, 0.1334973665022657, 0.13349571983406297, 0.12624239140355212]]};{"straight": 1690};[3.663053872874362, 1.6617972155121223];"straight";0;[[3.6581458700387994, 1.654232271556], [3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156]]
1682122303.194419;4.968572091546267;[13, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[9, 0], [10, 0], [11, 0], [12, 1], [13, 2], [14, 3], [15, 4], [16, 4]]]};{"straight": [[0.0, 0.21820068380401667, 0.4364001288423015, 0.6756611598041921, 0.9149156749148358, 1.0831585691717867, 1.251404026683188, 1.419648153380936, 1.5928102719291781]]};{"straight": [[[3.6581458700387994, 1.654232271556], [3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301], [4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042], [4.3880407489919895, 3.0664514933459994]]]};{"straight": [[3.068792060190252, 3.281768558688506, 3.488013735137461, 3.712934583059927, 3.911169410734571, 4.035717911184496, 4.15124448083146, 4.258671604041714, 4.361659184091023]]};{"straight": [[3.099257391247471, 3.1994465968191794, 3.384678639608447, 3.158483635480155, 2.9414998581690397, 2.8108089661624738, 2.6849468958302105, 2.5634561835388063, 2.582077529015788]]};{"straight": [[-0.5961860799006046, -0.5561120428680701, -0.5235796685161431, -0.4919221534215177, -0.4600506327189855, -0.4375672721192476, -0.41510269716428994, -0.3926439657855332, -0.3701554453331506]]};{"straight": [[0.2009812391842029, 0.16633222734780492, 0.1319207972844515, 0.13272986103526543, 0.13371671353602857, 0.13356324197837996, 0.13348968795651212, 0.1334963655044306, 0.12624805864123714]]};{"straight": 1700};[3.7505914380207104, 1.7967231307111255];"straight";0;[[3.6581458700387994, 1.654232271556], [3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301]]
1682122303.268928;5.219908585943077;[13, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[10, 0], [11, 0], [12, 1], [13, 2], [14, 3], [15, 4], [16, 4]]]};{"straight": [[0.0, 0.21819944503828484, 0.45746047600017536, 0.6967149911108191, 0.8649578853677701, 1.0332033428791714, 1.2014474695769193, 1.3746095881251614, 1.547773513661236]]};{"straight": [[[3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301], [4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042], [4.3880407489919895, 3.0664514933459994], [4.4489496666257775, 3.228548773192432]]]};{"straight": [[3.281768558688506, 3.488013735137461, 3.712934583059927, 3.911169410734571, 4.035717911184496, 4.15124448083146, 4.258671604041714, 4.361659184091023, 4.4629940847027]]};{"straight": [[3.1994465968191794, 3.384678639608447, 3.158483635480155, 2.9414998581690375, 2.810808966162476, 2.6849468958302105, 2.5634561835388063, 2.582077529015788, 2.6118035843378165]]};{"straight": [[-0.5561120428680701, -0.5235796685161431, -0.4919221534215177, -0.4600506327189855, -0.4375672721192476, -0.41510269716428994, -0.3926439657855332, -0.3701554453331506, -0.3489177610694214]]};{"straight": [[0.16633222734780492, 0.1319207972844515, 0.13272986103526543, 0.13371671353602857, 0.13356324197837996, 0.13348968795651212, 0.1334963655044306, 0.12624805864123714, 0.11904951317527658]]};{"straight": 1710};[3.881154248743673, 2.011505039424902];"straight";0;[[3.776896008267025, 1.837267646753659], [3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301]]
